season,slot,pa,ab,h,d2,d3,hr,bb,ibb,hbp,sf,so,sb,tb,r,obp,slg,ops,iso,bb_pct,k_pct,rel_ops
2021,5,20227,18050,4448,900,57,709,1769,63,247,136,4616,0.0,7589,0.0,0.31996831996832,0.4204432132963989,0.7404115332647189,0.17401662049861497,0.08745735897562663,0.22820981855935135,1.0173288988517055
2021,6,19727,17645,4267,834,70,651,1689,66,229,129,4634,0.0,7194,0.0,0.31408693885841965,0.4077075658826863,0.721794504741106,0.16588268631340322,0.08561869518933442,0.23490647336138287,0.991749014858939
2021,7,19185,17270,4068,831,84,555,1495,59,251,115,4598,0.0,6732,0.0,0.30390465736239614,0.38980891719745225,0.6937135745598484,0.1542559351476549,0.07792546260099036,0.23966640604639042,0.9531656858634184
2021,8,18626,16658,3760,760,78,465,1576,162,210,109,4622,0.0,6071,0.0,0.29892739718643885,0.3644495137471485,0.6633769109335874,0.13873214071317086,0.08461290668957372,0.24814775045635135,0.9114829685971756
2021,9,18035,15989,3138,598,62,339,1267,10,182,83,5456,0.0,4877,0.0,0.2618001255636094,0.3050222027644005,0.5668223283280098,0.1087622740634186,0.07025228721929581,0.30252287219295815,0.7788165219143428
2022,1,22274,19911,4924,973,104,579,1911,32,264,135,4497,0.0,7842,0.0,0.3194725709914045,0.3938526442669881,0.7133252152583927,0.14655215709909095,0.0857950974230044,0.20189458561551585,1.009639748147891
2022,2,21734,19489,5064,1032,77,712,1821,86,271,120,4440,0.0,8386,0.0,0.32975438919865446,0.43029401200677303,0.7600484012054275,0.17045512853404485,0.08378577344253244,0.20428821201803626,1.0757716956567747
2022,3,21268,18925,4874,967,65,754,1937,110,227,166,4433,0.0,8233,0.0,0.3311220889202541,0.4350330250990753,0.7661551140193295,0.17749009247027742,0.0910757946210269,0.20843520782396088,1.0844151304541918
2022,4,20803,18533,4579,961,50,709,1839,78,243,174,4628,0.0,7767,0.0,0.32040983212275725,0.4190902714077591,0.7395001035305164,0.17201748232881886,0.0884007114358506,0.2224679132817382,1.0466876570645738
2022,5,20309,18262,4357,903,55,605,1671,52,209,147,4626,0.0,7185,0.0,0.3074079550495342,0.39343992990910087,0.700847884958635,0.1548570802759829,0.08227879265350338,0.22778078684327147,0.9919793481621115
2022,6,19794,17841,4222,899,69,554,1583,50,212,125,4642,0.0,6921,0.0,0.3044886392389049,0.3879266857238944,0.6924153249627993,0.15128075780505576,0.07997372941295341,0.23451550975042942,0.9800439117464039
2022,7,19222,17390,4066,812,78,477,1456,33,209,126,4570,0.0,6465,0.0,0.29878525624315727,0.3717653824036803,0.6705506386468376,0.13795284646348477,0.07574654042243263,0.23774841327645407,0.9490966580770047
2022,8,18630,16857,3906,740,70,437,1353,29,220,117,4410,0.0,6097,0.0,0.29541165687173127,0.36168950584326987,0.6571011627150012,0.129975677759981,0.07262479871175523,0.23671497584541062,0.9300602842014204
2022,9,18018,16257,3682,653,75,388,1282,5,191,114,4566,0.0,5649,0.0,0.2888926249719794,0.3474810850710463,0.6363737100430257,0.12099403333948452,0.07115107115107115,0.25341325341325344,0.900722669817636
2023,1,22540,20018,5326,1047,115,665,2084,47,241,139,4372,0.0,8598,0.0,0.3403166978026866,0.4295134379058847,0.7698301357085713,0.16345289239684285,0.09245785270629991,0.19396628216503992,1.0482401875542493
2023,2,22032,19582,5149,1043,93,792,2039,103,237,139,4687,0.0,8754,0.0,0.3375460290039551,0.44704320294147687,0.784589231945432,0.18409764069043,0.09254720406681191,0.21273602033405956,1.068336929796248
2023,3,21511,19014,4845,998,73,808,2002,85,283,181,4735,0.0,8413,0.0,0.3319366852886406,0.44246344798569476,0.7744001332743353,0.18765120437572316,0.09306866254474455,0.22011993863604667,1.054462930576708
2023,4,20999,18710,4718,965,52,826,1886,83,218,169,4828,0.0,8265,0.0,0.3251203355096983,0.44174238375200425,0.7668627192617026,0.18957776590058792,0.08981380065717415,0.2299157102719177,1.0441996011592334
2023,5,20488,18360,4536,966,76,726,1736,48,238,119,4770,0.0,7832,0.0,0.31829071529848924,0.42657952069716776,0.7448702359956569,0.17952069716775598,0.08473252635689184,0.23281921124560717,1.0142535082300908
2023,6,19989,18001,4386,858,79,611,1577,44,236,139,4629,0.0,7235,0.0,0.31068009823084247,0.40192211543803125,0.7126022136688737,0.15826898505638576,0.07889339136525089,0.2315773675521537,0.9703157144144473
2023,7,19417,17369,4109,794,62,536,1636,33,247,123,4733,0.0,6635,0.0,0.3092645161290323,0.3820024181012148,0.6912669342302471,0.14543151591916634,0.0842560642735747,0.24375547200906422,0.9412645039163244
2023,8,18859,16973,4001,802,87,465,1492,23,203,115,4617,0.0,6372,0.0,0.3032529414896449,0.3754197843634007,0.6786727258530456,0.13969245271902433,0.07911342064796649,0.24481679834561748,0.9241155839935369
2023,9,18269,16391,3769,755,75,439,1367,8,209,106,4472,0.0,5991,0.0,0.29574503402866154,0.3655054603135867,0.6612504943422483,0.13556219876761638,0.07482620833105261,0.24478624993157808,0.9003925802042888
2024,1,22350,19983,5099,953,130,642,1942,49,242,136,4424,0.0,8238,0.0,0.3265479980271712,0.4122504128509233,0.7387984108780945,0.15708352099284392,0.08689038031319911,0.19794183445190155,1.0383872536713887
2024,2,21833,19508,4945,931,94,771,1891,77,262,127,4719,0.0,8377,0.0,0.32577565632458233,0.42941357391839247,0.7551892302429748,0.17592782448226368,0.0866120093436541,0.2161407044382357,1.0614246853376166
