season,slot,team,teamId,plateAppearances,atBats,runs,hits,doubles,triples,homeRuns,baseOnBalls,intentionalWalks,hitByPitch,strikeOuts,sacBunts,sacFlies,stolenBases,caughtStealing,totalBases,rbi,avg,obp,slg,ops,babip
2012,8,Washington Nationals,120,639,575,,141,23,1,15,48,13,5,123,5,6,,,211,66,.245,.306,.367,.673,.284
2012,8,Tampa Bay Rays,139,622,551,,133,22,1,10,58,3,6,143,3,4,,,187,60,.241,.318,.339,.657,.306
2012,8,Arizona Diamondbacks,109,633,568,,136,26,2,13,60,16,1,115,3,1,,,205,57,.239,.313,.361,.674,.279
2012,8,Atlanta Braves,144,630,573,,137,25,4,7,43,5,4,113,3,7,,,191,55,.239,.293,.333,.626,.283
2012,8,Cleveland Indians,114,634,576,,137,15,3,10,44,2,7,110,2,5,,,188,60,.238,.297,.326,.623,.275
2012,8,New York Yankees,147,643,582,,138,29,2,19,46,1,6,128,6,3,,,228,70,.237,.298,.392,.690,.272
2012,8,Los Angeles Dodgers,119,618,535,,126,23,5,8,61,17,8,127,8,6,,,183,46,.236,.320,.342,.662,.291
2012,8,Baltimore Orioles,110,628,574,,135,31,0,13,41,0,6,151,2,4,,,205,60,.235,.291,.357,.648,.295
2012,8,Los Angeles Angels,108,627,570,,133,23,1,13,42,2,4,107,5,5,,,197,56,.233,.288,.346,.634,.264
2012,8,San Diego Padres,135,622,554,,129,28,4,5,57,10,4,134,5,2,,,180,53,.233,.308,.325,.633,.297
2012,8,Pittsburgh Pirates,134,613,555,,129,19,2,18,44,9,7,131,4,3,,,206,70,.232,.296,.371,.667,.271
2012,8,San Francisco Giants,137,630,577,,134,24,6,3,43,10,4,113,2,4,,,179,45,.232,.288,.310,.598,.282
2012,8,New York Mets,121,629,563,,127,23,2,6,53,13,7,120,4,2,,,172,51,.226,.299,.306,.605,.276
2012,8,Seattle Mariners,136,621,556,,125,23,1,19,56,1,3,159,4,2,,,207,59,.225,.298,.372,.670,.279
2012,8,Miami Marlins,146,618,554,,124,27,2,11,56,13,4,159,1,3,,,188,54,.224,.298,.339,.637,.292
2012,8,Chicago Cubs,112,600,533,,117,32,2,7,59,8,3,93,4,1,,,174,53,.220,.300,.326,.626,.253
2012,8,Oakland Athletics,133,637,572,,111,22,3,15,54,4,4,170,2,5,,,184,58,.194,.266,.322,.588,.245
2012,9,Kansas City Royals,118,612,581,,170,38,7,9,22,0,1,115,4,4,,,249,76,.293,.317,.429,.746,.349
2012,9,Texas Rangers,140,625,569,,147,27,5,13,33,0,6,131,10,7,,,223,74,.258,.302,.392,.694,.310
2012,9,Toronto Blue Jays,141,604,548,,136,25,6,16,37,0,6,144,9,4,,,221,62,.248,.301,.403,.704,.306
2012,9,Minnesota Twins,142,619,553,,135,23,7,3,47,1,3,100,9,7,,,181,59,.244,.303,.327,.630,.289
2012,9,New York Yankees,147,624,552,,133,26,1,19,48,1,8,117,12,4,,,218,59,.241,.309,.395,.704,.271
2012,9,Cleveland Indians,114,616,560,,132,29,6,11,48,0,5,139,2,1,,,206,51,.236,.301,.368,.669,.294
2012,9,Detroit Tigers,116,605,536,,124,22,5,3,43,0,7,100,15,4,,,165,33,.231,.295,.308,.603,.277
2012,9,Boston Red Sox,111,618,562,,129,29,2,9,29,0,9,145,12,6,,,189,57,.230,.276,.336,.612,.290
2012,9,Baltimore Orioles,110,613,544,,124,17,4,14,51,1,1,140,13,3,,,191,55,.228,.294,.351,.645,.280
2012,9,Tampa Bay Rays,139,606,546,,121,18,2,16,39,1,7,143,11,3,,,191,71,.222,.281,.350,.631,.269
2012,9,Los Angeles Angels,108,599,518,,113,13,1,16,49,0,6,128,23,3,,,176,58,.218,.292,.340,.632,.257
2012,9,Washington Nationals,120,617,542,,115,28,1,9,38,4,5,165,30,2,,,172,40,.212,.269,.317,.586,.286
2012,9,Chicago White Sox,145,608,545,,111,22,2,9,46,0,6,122,11,0,,,164,47,.204,.273,.301,.574,.246
2012,9,Colorado Rockies,115,613,516,,105,12,5,13,47,1,4,195,43,3,,,166,51,.203,.274,.322,.596,.296
2012,9,Seattle Mariners,136,598,527,,107,22,4,3,52,0,6,132,10,3,,,146,42,.203,.281,.277,.558,.263
2012,9,Oakland Athletics,133,620,563,,112,23,4,9,45,0,1,140,8,3,,,170,39,.199,.258,.302,.560,.247
2012,9,Cincinnati Reds,113,610,533,,102,20,2,5,24,2,1,191,48,4,,,141,33,.191,.226,.265,.491,.284
2012,9,New York Mets,121,607,523,,100,21,0,8,33,3,3,165,47,1,,,145,38,.191,.243,.277,.520,.262
2012,9,Los Angeles Dodgers,119,601,509,,95,13,1,2,32,4,1,167,56,3,,,116,25,.187,.235,.228,.463,.271
2012,9,Chicago Cubs,112,584,532,,96,17,4,7,18,1,4,193,27,3,,,142,35,.180,.212,.267,.479,.266
2012,9,San Diego Padres,135,601,532,,93,19,3,5,25,3,4,200,37,3,,,133,45,.175,.216,.250,.466,.267
2012,9,Houston Astros,117,591,518,,89,10,1,7,34,1,1,191,36,2,,,122,37,.172,.223,.236,.459,.255
2012,9,St. Louis Cardinals,138,627,539,,92,23,3,2,39,4,2,212,40,7,,,127,40,.171,.227,.236,.463,.271
2012,9,Philadelphia Phillies,143,609,539,,91,12,0,5,25,0,3,196,39,3,,,118,30,.169,.209,.219,.428,.252
2012,9,San Francisco Giants,137,612,526,,87,14,2,6,36,2,1,181,47,2,,,123,34,.165,.219,.234,.453,.238
2012,9,Miami Marlins,146,593,518,,84,11,3,8,36,1,3,209,34,2,,,125,36,.162,.220,.241,.461,.251
2012,9,Milwaukee Brewers,158,618,550,,87,17,3,6,22,2,3,198,40,3,,,128,49,.158,.194,.233,.427,.232
2012,9,Arizona Diamondbacks,109,607,525,,80,11,2,3,30,0,1,171,46,3,,,104,40,.152,.199,.198,.397,.218
2012,9,Atlanta Braves,144,612,529,,76,11,1,4,39,2,3,222,39,2,,,101,29,.144,.206,.191,.397,.236
2012,9,Pittsburgh Pirates,134,594,515,,72,14,1,3,36,0,5,199,36,2,,,97,22,.140,.203,.188,.391,.219
2013,1,St. Louis Cardinals,138,761,663,,199,48,8,11,75,1,13,106,3,7,,,296,78,.300,.379,.446,.825,.340
2013,1,Boston Red Sox,111,780,711,,209,39,8,12,53,3,8,113,1,3,,,300,68,.294,.348,.422,.770,.334
2013,1,Los Angeles Dodgers,119,748,682,,196,37,4,15,54,3,5,117,4,2,,,286,65,.287,.343,.419,.762,.328
2013,1,Milwaukee Brewers,158,743,660,,189,29,3,7,61,1,13,58,6,3,,,245,38,.286,.357,.371,.728,.304
2013,1,Cincinnati Reds,113,765,622,,178,40,4,21,114,5,24,138,4,1,,,289,56,.286,.415,.465,.880,.338
2013,1,Los Angeles Angels,108,764,700,,199,41,3,11,40,0,4,105,10,10,,,279,68,.284,.322,.399,.721,.316
2013,1,San Diego Padres,135,749,676,,189,30,7,14,63,4,3,138,5,2,,,275,52,.280,.343,.407,.750,.333
2013,1,Detroit Tigers,116,782,712,,197,41,7,15,58,0,5,154,3,4,,,297,65,.277,.334,.417,.751,.333
2013,1,Pittsburgh Pirates,134,758,692,,191,34,12,15,32,2,26,173,7,1,,,294,53,.276,.332,.425,.757,.349
2013,1,Toronto Blue Jays,141,759,694,,191,35,2,14,54,2,2,94,1,8,,,272,66,.275,.326,.392,.718,.298
2013,1,Cleveland Indians,114,758,690,,189,29,8,9,57,1,3,166,5,3,,,261,71,.274,.331,.378,.709,.347
2013,1,New York Yankees,147,740,657,,179,39,13,13,60,2,8,150,11,4,,,283,70,.272,.339,.431,.770,.333
2013,1,Philadelphia Phillies,143,733,682,,184,32,5,5,41,3,3,110,4,3,,,241,50,.270,.313,.353,.666,.314
2013,1,Arizona Diamondbacks,109,773,701,,189,45,10,11,55,1,7,135,5,5,,,287,54,.270,.327,.409,.736,.318
2013,1,Washington Nationals,120,742,673,,180,28,12,6,56,0,6,98,6,1,,,250,48,.267,.329,.371,.700,.305
2013,1,Baltimore Orioles,110,753,676,,180,33,4,13,64,2,4,107,3,6,,,260,55,.266,.331,.385,.716,.297
2013,1,Texas Rangers,140,762,673,,179,35,2,14,61,1,14,96,7,7,,,260,86,.266,.336,.386,.722,.289
2013,1,Oakland Athletics,133,764,670,,178,31,4,27,82,3,0,99,3,9,,,298,82,.266,.342,.445,.787,.273
2013,1,San Francisco Giants,137,750,684,,180,33,6,8,57,1,3,114,1,5,,,249,54,.263,.320,.364,.684,.303
2013,1,Chicago White Sox,145,744,667,,173,29,3,17,58,1,6,160,6,7,,,259,63,.259,.321,.388,.709,.314
2013,1,Colorado Rockies,115,758,667,,173,33,8,15,81,1,3,144,4,3,,,267,56,.259,.341,.400,.741,.309
2013,1,Chicago Cubs,112,738,673,,173,39,4,16,58,0,6,111,0,1,,,268,61,.257,.321,.398,.719,.287
2013,1,Tampa Bay Rays,139,761,679,,170,41,4,19,72,2,3,144,3,4,,,276,58,.250,.323,.406,.729,.290
2013,1,Houston Astros,117,742,667,,166,28,1,6,58,2,2,174,13,2,,,214,43,.249,.310,.321,.631,.327
2013,1,Seattle Mariners,136,746,687,,170,24,6,21,48,0,1,138,6,4,,,269,69,.247,.296,.392,.688,.280
2013,1,Kansas City Royals,118,745,675,,166,29,7,16,55,6,9,139,1,5,,,257,79,.246,.309,.381,.690,.286
2013,1,Atlanta Braves,144,752,681,,165,31,5,16,60,4,3,127,4,4,,,254,54,.242,.305,.373,.678,.275
2013,1,New York Mets,121,754,686,,160,34,5,4,54,1,5,132,7,2,,,216,46,.233,.293,.315,.608,.283
2013,1,Miami Marlins,146,733,678,,155,24,4,8,46,2,4,111,5,0,,,211,29,.229,.282,.311,.593,.263
2013,1,Minnesota Twins,142,761,694,,156,32,4,15,56,0,5,153,3,3,,,241,67,.225,.286,.347,.633,.267
2013,2,St. Louis Cardinals,138,745,685,,208,37,3,24,46,2,5,115,6,3,,,323,95,.304,.350,.472,.822,.335
2013,2,Detroit Tigers,116,763,702,,213,40,5,18,40,0,8,127,4,9,,,317,87,.303,.344,.452,.796,.345
2013,2,Boston Red Sox,111,759,671,,198,40,2,19,50,0,23,117,10,5,,,299,83,.295,.362,.446,.808,.331
2013,2,San Francisco Giants,137,735,653,,191,37,5,5,63,0,5,69,10,4,,,253,42,.292,.357,.387,.744,.319
2013,2,Milwaukee Brewers,158,726,680,,195,21,9,18,30,1,8,100,6,2,,,288,61,.287,.324,.424,.748,.314
2013,2,Los Angeles Angels,108,752,658,,188,39,10,25,68,4,10,137,6,10,,,322,88,.286,.357,.489,.846,.322
2013,2,Baltimore Orioles,110,740,696,,197,54,3,15,31,0,1,119,9,3,,,302,75,.283,.313,.434,.747,.322
2013,2,Arizona Diamondbacks,109,762,698,,197,36,6,16,48,0,7,90,5,4,,,293,77,.282,.333,.420,.753,.304
2013,2,Tampa Bay Rays,139,747,652,,183,44,2,21,84,1,4,139,3,4,,,294,86,.281,.364,.451,.815,.327
2013,2,New York Mets,121,735,681,,190,43,6,13,44,2,3,114,3,4,,,284,76,.279,.324,.417,.741,.317
2013,2,Kansas City Royals,118,727,665,,183,29,4,11,45,3,3,111,9,5,,,253,66,.275,.322,.380,.702,.314
2013,2,Minnesota Twins,142,748,670,,181,50,0,10,69,6,4,153,2,3,,,261,61,.270,.340,.390,.730,.335
2013,2,Los Angeles Dodgers,119,738,673,,180,30,2,15,40,1,15,142,4,6,,,259,57,.267,.320,.385,.705,.316
2013,2,Pittsburgh Pirates,134,740,663,,174,47,4,20,58,0,12,128,5,2,,,289,69,.262,.332,.436,.768,.298
2013,2,Oakland Athletics,133,745,658,,172,48,3,14,67,1,8,125,5,7,,,268,70,.261,.334,.407,.741,.300
2013,2,Texas Rangers,140,748,671,,173,25,3,8,49,0,5,107,19,4,,,228,77,.258,.311,.340,.651,.295
2013,2,Philadelphia Phillies,143,715,656,,169,41,3,16,51,1,5,111,1,2,,,264,51,.258,.315,.402,.717,.288
2013,2,Toronto Blue Jays,141,732,659,,169,31,0,18,61,0,4,111,6,2,,,254,64,.256,.322,.385,.707,.284
2013,2,Colorado Rockies,115,738,683,,175,25,3,9,29,0,6,133,15,5,,,233,47,.256,.290,.341,.631,.304
2013,2,Atlanta Braves,144,731,643,,161,32,3,23,73,0,8,150,4,3,,,268,63,.250,.333,.417,.750,.292
2013,2,Houston Astros,117,725,664,,165,37,3,9,43,3,5,147,5,8,,,235,56,.248,.296,.354,.650,.302
2013,2,Chicago White Sox,145,728,682,,168,33,2,6,33,1,4,102,3,6,,,223,48,.246,.283,.327,.610,.279
2013,2,Miami Marlins,146,722,659,,162,20,3,6,45,1,11,117,5,2,,,206,37,.246,.304,.313,.617,.290
2013,2,New York Yankees,147,721,647,,158,25,1,19,59,6,7,119,5,3,,,242,79,.244,.313,.374,.687,.271
2013,2,Chicago Cubs,112,730,660,,161,36,2,16,54,0,10,143,3,2,,,249,47,.244,.310,.377,.687,.288
2013,2,Cleveland Indians,114,738,653,,158,25,4,25,69,1,5,160,4,7,,,266,79,.242,.316,.407,.723,.280
2013,2,San Diego Padres,135,723,656,,158,26,9,16,51,2,5,145,8,3,,,250,63,.241,.299,.381,.680,.285
2013,2,Seattle Mariners,136,731,652,,151,27,3,25,66,0,3,183,5,5,,,259,82,.232,.303,.397,.700,.281
2013,2,Washington Nationals,120,722,658,,151,25,0,20,55,2,2,148,2,5,,,236,56,.229,.289,.359,.648,.265
2013,2,Cincinnati Reds,113,753,674,,154,32,4,14,44,0,8,126,21,6,,,236,61,.228,.281,.350,.631,.259
2013,3,Detroit Tigers,116,747,635,,207,29,1,46,100,19,6,115,1,5,,,376,150,.326,.420,.592,1.012,.336
2013,3,Pittsburgh Pirates,134,715,619,,194,41,5,23,80,12,11,108,0,5,,,314,86,.313,.399,.507,.906,.347
2013,3,Kansas City Royals,118,711,639,,196,30,2,19,65,4,3,99,0,4,,,287,94,.307,.371,.449,.820,.337
2013,3,San Francisco Giants,137,718,661,,201,42,3,20,42,2,6,98,3,6,,,309,103,.304,.348,.467,.815,.330
2013,3,Cincinnati Reds,113,743,598,,181,31,3,24,134,19,5,141,0,6,,,290,74,.303,.431,.485,.916,.358
2013,3,New York Yankees,147,702,632,,187,36,0,27,57,14,7,107,0,6,,,304,107,.296,.358,.481,.839,.317
2013,3,Arizona Diamondbacks,109,735,623,,183,35,3,36,102,19,4,137,0,5,,,332,122,.294,.394,.533,.927,.323
2013,3,Colorado Rockies,115,717,639,,186,32,10,34,74,4,1,165,0,3,,,340,97,.291,.364,.532,.896,.343
2013,3,St. Louis Cardinals,138,724,627,,182,37,3,24,80,6,10,109,0,7,,,297,111,.290,.376,.474,.850,.315
2013,3,Boston Red Sox,111,745,656,,190,42,2,12,77,9,5,82,0,7,,,272,90,.290,.365,.415,.780,.313
2013,3,Washington Nationals,120,706,609,,174,40,2,29,89,4,4,137,0,4,,,305,86,.286,.378,.501,.879,.324
2013,3,Cleveland Indians,114,716,621,,177,49,3,17,74,3,5,152,5,11,,,283,92,.285,.360,.456,.816,.346
2013,3,New York Mets,121,719,650,,183,35,6,24,62,6,5,130,0,2,,,302,77,.282,.348,.465,.813,.319
2013,3,Atlanta Braves,144,720,621,,174,25,2,29,82,10,8,158,1,8,,,290,97,.280,.367,.467,.834,.328
2013,3,Milwaukee Brewers,158,706,636,,178,34,9,19,60,7,5,139,0,5,,,287,93,.280,.344,.451,.795,.329
2013,3,Los Angeles Dodgers,119,716,655,,182,39,0,20,53,5,1,122,1,6,,,281,86,.278,.330,.429,.759,.312
2013,3,Chicago White Sox,145,711,654,,175,31,6,16,49,2,2,106,1,4,,,266,81,.268,.319,.407,.726,.297
2013,3,Philadelphia Phillies,143,697,619,,163,28,5,13,69,9,4,97,1,4,,,240,68,.263,.339,.388,.727,.292
2013,3,Los Angeles Angels,108,732,619,,162,29,2,24,96,14,7,121,0,10,,,267,94,.262,.362,.431,.793,.285
2013,3,Texas Rangers,140,718,646,,169,31,3,17,63,4,2,118,2,5,,,257,97,.262,.327,.398,.725,.295
2013,3,Toronto Blue Jays,141,715,606,,158,35,2,36,95,5,7,95,0,7,,,305,104,.261,.364,.503,.867,.253
2013,3,Baltimore Orioles,110,718,646,,165,30,1,23,62,4,5,124,0,5,,,266,77,.255,.323,.412,.735,.282
2013,3,Houston Astros,117,707,652,,163,41,0,15,46,3,4,175,0,5,,,249,67,.250,.301,.382,.683,.317
2013,3,San Diego Padres,135,712,618,,153,36,2,19,74,6,14,157,0,6,,,250,76,.248,.338,.405,.743,.299
2013,3,Minnesota Twins,142,730,643,,159,30,0,19,75,4,9,155,0,3,,,246,73,.247,.333,.383,.716,.297
2013,3,Miami Marlins,146,711,612,,149,31,1,24,91,4,6,171,0,2,,,254,62,.243,.346,.415,.761,.298
2013,3,Oakland Athletics,133,731,660,,159,33,1,20,62,7,5,142,0,4,,,254,89,.241,.309,.385,.694,.277
2013,3,Tampa Bay Rays,139,728,640,,152,36,1,21,69,6,9,140,1,9,,,253,92,.238,.316,.395,.711,.268
2013,3,Chicago Cubs,112,710,628,,146,37,3,23,74,3,5,131,1,2,,,258,85,.232,.317,.411,.728,.258
2013,3,Seattle Mariners,136,714,632,,145,30,1,22,71,1,7,135,0,4,,,243,69,.229,.312,.384,.696,.257
2013,4,Colorado Rockies,115,701,634,,215,44,0,32,56,4,4,134,0,7,,,355,128,.339,.392,.560,.952,.385
2013,4,Los Angeles Dodgers,119,698,621,,197,37,5,27,58,10,8,131,0,11,,,325,105,.317,.377,.523,.900,.359
2013,4,Texas Rangers,140,701,642,,203,32,0,31,49,11,7,84,0,3,,,328,89,.316,.369,.511,.880,.325
2013,4,St. Louis Cardinals,138,711,639,,198,38,2,22,57,1,9,124,0,6,,,306,115,.310,.371,.479,.850,.353
2013,4,Boston Red Sox,111,728,635,,190,52,3,33,85,22,2,133,0,6,,,347,126,.299,.380,.546,.926,.331
2013,4,Tampa Bay Rays,139,714,623,,182,43,3,25,77,8,2,144,0,12,,,306,95,.292,.366,.491,.857,.337
2013,4,Washington Nationals,120,688,604,,172,26,5,25,69,5,5,137,1,9,,,283,102,.285,.358,.469,.827,.326
2013,4,San Francisco Giants,137,701,607,,170,40,1,24,77,8,7,99,0,10,,,284,89,.280,.362,.468,.830,.296
2013,4,Baltimore Orioles,110,696,652,,182,36,1,37,32,4,8,142,0,4,,,331,120,.279,.319,.508,.827,.304
2013,4,Detroit Tigers,116,726,639,,174,35,0,23,75,5,8,119,0,4,,,278,103,.272,.354,.435,.789,.301
2013,4,Atlanta Braves,144,699,636,,172,35,2,24,56,6,5,145,0,2,,,283,111,.270,.333,.445,.778,.316
2013,4,Cincinnati Reds,113,728,651,,176,28,1,23,58,10,7,107,1,10,,,275,126,.270,.332,.422,.754,.288
2013,4,Oakland Athletics,133,709,637,,170,28,4,38,58,5,8,159,0,6,,,320,116,.267,.333,.502,.835,.296
2013,4,Miami Marlins,146,689,619,,164,30,5,17,60,5,8,138,1,1,,,255,79,.265,.337,.412,.749,.316
2013,4,Toronto Blue Jays,141,698,623,,165,28,1,31,66,6,4,131,0,5,,,288,114,.265,.337,.462,.799,.288
2013,4,Arizona Diamondbacks,109,725,641,,169,37,4,17,66,5,5,116,0,13,,,265,85,.264,.331,.413,.744,.292
2013,4,Seattle Mariners,136,702,649,,171,29,0,34,48,5,3,149,0,2,,,302,87,.263,.316,.465,.781,.293
2013,4,San Diego Padres,135,702,623,,162,33,0,23,66,4,7,119,1,5,,,264,77,.260,.335,.424,.759,.286
2013,4,Chicago Cubs,112,695,644,,167,42,1,31,36,3,9,155,0,6,,,304,92,.259,.305,.472,.777,.293
2013,4,Pittsburgh Pirates,134,700,621,,160,37,3,22,63,2,6,162,1,8,,,269,89,.258,.328,.433,.761,.310
2013,4,Milwaukee Brewers,158,690,605,,154,34,1,23,69,1,10,129,0,6,,,259,87,.255,.338,.428,.766,.285
2013,4,Kansas City Royals,118,696,628,,158,28,1,11,60,9,2,121,0,6,,,221,72,.252,.316,.352,.668,.293
2013,4,New York Mets,121,705,621,,156,32,3,22,69,5,9,180,0,6,,,260,80,.251,.332,.419,.751,.315
2013,4,Cleveland Indians,114,704,605,,150,35,1,23,88,4,7,128,0,4,,,256,80,.248,.348,.423,.771,.277
2013,4,Minnesota Twins,142,714,635,,157,36,1,25,64,2,11,163,0,4,,,270,87,.247,.325,.425,.750,.293
2013,4,Los Angeles Angels,108,722,652,,161,29,4,30,59,4,2,182,0,9,,,288,115,.247,.307,.442,.749,.292
2013,4,Philadelphia Phillies,143,685,623,,153,31,4,22,49,5,6,166,0,7,,,258,92,.246,.304,.414,.718,.296
2013,4,Houston Astros,117,686,607,,141,22,3,28,70,3,4,223,1,3,,,253,75,.232,.314,.417,.731,.315
2013,4,New York Yankees,147,688,615,,140,23,0,24,63,4,7,179,0,3,,,235,84,.228,.305,.382,.687,.280
2013,4,Chicago White Sox,145,696,608,,131,19,1,25,79,7,3,187,0,5,,,227,81,.215,.306,.373,.679,.264
2013,5,Detroit Tigers,116,709,640,,191,39,1,14,58,10,1,69,1,9,,,274,88,.298,.353,.428,.781,.313
2013,5,St. Louis Cardinals,138,692,644,,187,49,0,14,38,3,6,103,0,4,,,278,102,.290,.334,.432,.766,.326
2013,5,Baltimore Orioles,110,679,603,,174,41,0,47,57,13,8,162,1,10,,,356,124,.289,.353,.590,.943,.314
2013,5,Colorado Rockies,115,685,638,,183,40,6,22,42,3,2,126,0,3,,,301,106,.287,.331,.472,.803,.327
2013,5,Washington Nationals,120,671,614,,173,34,3,24,48,6,3,155,1,5,,,285,83,.282,.334,.464,.798,.339
2013,5,Philadelphia Phillies,143,669,595,,167,34,3,22,61,4,8,138,0,5,,,273,75,.281,.353,.459,.812,.330
2013,5,Oakland Athletics,133,690,618,,173,36,3,22,60,0,8,145,1,3,,,281,83,.280,.350,.455,.805,.333
2013,5,San Francisco Giants,137,689,633,,176,36,4,18,49,5,6,133,0,1,,,274,83,.278,.335,.433,.768,.327
2013,5,Kansas City Royals,118,678,626,,173,35,3,11,40,3,7,95,1,4,,,247,69,.276,.325,.395,.720,.309
2013,5,Los Angeles Dodgers,119,681,598,,161,42,2,16,69,9,8,107,4,2,,,255,69,.269,.352,.426,.778,.304
2013,5,Boston Red Sox,111,710,610,,162,37,1,26,87,6,8,202,1,4,,,279,106,.266,.362,.457,.819,.352
2013,5,Arizona Diamondbacks,109,710,635,,168,23,2,12,60,4,8,122,2,5,,,231,76,.265,.333,.364,.697,.308
2013,5,Cleveland Indians,114,683,595,,157,37,1,22,74,1,5,122,2,7,,,262,93,.264,.347,.440,.787,.295
2013,5,Tampa Bay Rays,139,697,625,,164,33,1,20,63,5,2,110,1,6,,,259,78,.262,.329,.414,.743,.287
2013,5,Los Angeles Angels,108,702,648,,169,40,4,19,47,5,5,150,1,1,,,274,68,.261,.315,.423,.738,.313
2013,5,Cincinnati Reds,113,709,650,,165,44,1,26,50,9,3,191,0,6,,,289,101,.254,.307,.445,.752,.317
2013,5,San Diego Padres,135,690,618,,156,31,1,13,62,4,2,166,1,7,,,228,66,.252,.319,.369,.688,.321
2013,5,Pittsburgh Pirates,134,680,595,,149,29,1,18,69,3,10,149,1,5,,,234,82,.250,.336,.393,.729,.303
2013,5,Texas Rangers,140,690,641,,160,27,1,30,34,3,7,121,0,8,,,279,100,.250,.291,.435,.726,.261
2013,5,Atlanta Braves,144,683,614,,150,32,0,27,57,2,7,148,0,5,,,263,82,.244,.313,.428,.741,.277
2013,5,Chicago White Sox,145,679,611,,149,22,1,26,57,3,5,122,0,6,,,251,79,.244,.311,.411,.722,.262
2013,5,Toronto Blue Jays,141,682,619,,150,30,3,22,61,3,1,156,0,1,,,252,66,.242,.311,.407,.718,.290
2013,5,Milwaukee Brewers,158,668,601,,145,19,6,20,47,0,11,154,3,6,,,236,70,.241,.305,.393,.698,.289
2013,5,Houston Astros,117,673,596,,142,38,3,21,60,4,12,199,1,4,,,249,79,.238,.318,.418,.736,.318
2013,5,Minnesota Twins,142,695,631,,148,33,0,17,52,3,7,180,0,5,,,232,65,.235,.298,.368,.666,.298
2013,5,New York Mets,121,692,600,,139,27,4,19,80,6,7,163,0,5,,,231,80,.232,.327,.385,.712,.284
2013,5,Seattle Mariners,136,694,623,,141,27,2,23,64,3,5,171,0,2,,,241,60,.226,.303,.387,.690,.274
2013,5,Miami Marlins,146,674,615,,136,26,5,11,44,3,7,133,3,4,,,205,72,.221,.279,.333,.612,.263
2013,5,Chicago Cubs,112,677,612,,135,34,2,18,51,6,6,127,1,7,,,227,61,.221,.284,.371,.655,.247
2013,5,New York Yankees,147,672,603,,123,28,1,17,57,3,4,130,2,5,,,204,59,.204,.275,.338,.613,.230
2013,6,Los Angeles Angels,108,676,609,,179,25,4,24,52,8,5,118,2,8,,,284,88,.294,.350,.466,.816,.326
2013,6,Toronto Blue Jays,141,667,608,,170,39,2,25,45,1,7,138,2,5,,,288,86,.280,.334,.474,.808,.322
2013,6,Boston Red Sox,111,694,606,,165,39,0,25,67,4,10,173,3,8,,,279,100,.272,.350,.460,.810,.337
2013,6,St. Louis Cardinals,138,676,610,,166,34,1,14,52,3,7,137,2,5,,,244,78,.272,.334,.400,.734,.328
2013,6,Arizona Diamondbacks,109,689,625,,169,38,0,17,59,4,2,134,0,3,,,258,85,.270,.334,.413,.747,.319
2013,6,Detroit Tigers,116,693,608,,162,31,1,17,77,2,2,131,1,5,,,246,77,.266,.348,.405,.753,.312
2013,6,Seattle Mariners,136,675,601,,157,38,1,23,68,3,3,150,3,0,,,266,59,.261,.339,.443,.782,.313
2013,6,Kansas City Royals,118,663,605,,158,33,4,14,42,1,6,128,2,8,,,241,68,.261,.312,.398,.710,.306
2013,6,San Francisco Giants,137,673,605,,157,28,5,14,54,3,4,125,4,6,,,237,72,.260,.321,.392,.713,.303
2013,6,Oakland Athletics,133,672,586,,152,27,2,17,74,2,4,129,1,7,,,234,70,.259,.343,.399,.742,.302
2013,6,New York Yankees,147,659,593,,151,26,3,18,56,3,6,119,1,3,,,237,63,.255,.324,.400,.724,.290
2013,6,Minnesota Twins,142,670,597,,151,24,2,23,59,1,6,154,4,4,,,248,65,.253,.324,.415,.739,.302
2013,6,Los Angeles Dodgers,119,667,597,,151,22,1,15,53,3,4,113,3,10,,,220,69,.253,.313,.369,.682,.284
2013,6,Colorado Rockies,115,663,617,,156,37,0,18,36,0,2,118,2,6,,,247,72,.253,.293,.400,.693,.283
2013,6,Atlanta Braves,144,662,586,,148,23,3,28,62,3,9,164,1,4,,,261,86,.253,.331,.445,.776,.302
2013,6,Washington Nationals,120,660,589,,147,29,2,18,58,6,4,149,4,5,,,234,88,.250,.319,.397,.716,.302
2013,6,Pittsburgh Pirates,134,661,602,,149,25,3,28,46,3,4,162,4,5,,,264,84,.248,.303,.439,.742,.290
2013,6,Chicago White Sox,145,658,616,,152,19,3,16,34,3,0,132,0,8,,,225,55,.247,.283,.365,.648,.286
2013,6,Chicago Cubs,112,665,606,,149,30,1,20,39,1,14,136,2,4,,,241,61,.246,.305,.398,.703,.284
2013,6,Cleveland Indians,114,666,588,,144,30,2,20,57,4,10,128,4,7,,,238,78,.245,.319,.405,.724,.277
2013,6,Philadelphia Phillies,143,653,602,,147,28,1,27,41,2,6,138,1,3,,,258,81,.244,.298,.429,.727,.273
2013,6,Baltimore Orioles,110,666,608,,148,29,1,19,48,5,0,96,2,8,,,236,70,.243,.295,.388,.683,.257
2013,6,Texas Rangers,140,672,607,,147,28,2,26,54,1,5,152,0,5,,,257,73,.242,.307,.423,.730,.279
2013,6,Cincinnati Reds,113,682,611,,144,32,3,19,53,2,13,149,0,5,,,239,78,.236,.308,.391,.699,.279
2013,6,Houston Astros,117,650,582,,137,30,0,25,54,1,11,174,0,3,,,242,73,.235,.311,.416,.727,.290
